Stock ID,Order Priority,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Customer Name,Vendor,Order Status (Backorder?),Product Category,Product Sub-Category / Brand,Product Container,Product_Name_EN,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
171827,,90.0,136.0,7.5,VVIP1017,,DIRECT,finished,Clothing,Love Lemon,,Love lemon sleeve romper nude s,28%,,,,,May-17,,38.5,1,136.0,201705251
171828,,108.0,154.0,7.5,H1264,,DIRECT,finished,Clothing,Love Lemon,,Love lemon lace halter skirt black s bought m back to see,25%,,,,,May-17,,38.5,1,154.0,201705252
171829,,87.0,107.0,7.5,VVIP1045,,DIRECT,finished,Clothing,7 for Mankind,,7 for mankind Denim shorts curled blue 27,12%,,,,,May-17,,12.5,1,107.0,201705253
171830,,114.0,199.0,7.5,VIP1073,,DIRECT,finished,Clothing,Jcrew,,Jcrew dark blue cashmere bow blouse xs bought xxs,39%,,,,,May-17,,77.5,1,199.0,201705254
171831,,280.0,350.0,5.0,DL1020,,DIRECT,finished,Cosmetic,Lamer,,Lamer set 2 sets of essence cream eye fine,19%,,,,,May-17,,65.0,1,350.0,201705255
171832,,114.0,193.0,7.5,VVIP1021,,DIRECT,finished,Clothing,Jcrew,,Jcrew Deep Blue Cashmere Bow Tie s,37%,,,,,May-17,,71.5,1,193.0,201705256
171833,,236.0,279.0,5.0,VIP1003,,V1003,finished,Clothing,Self Portrait,,Sp black lace little cloak white skirt 12,14%,,,,,May-17,,38.0,1,279.0,201705257
171834,,26.0,40.0,7.5,H1147,,DIRECT,finished,Clothing,Levis,,levis t white tee l,16%,,,,,May-17,,6.5,1,40.0,201705258
171835,,64.0,80.0,15.0,VIP1105,,DIRECT,finished,Clothing,Jcrew,,Jcrew wide leg pants white 0,1%,,,,,May-17,,1.0,1,80.0,201705259
171836,,42.0,84.0,7.5,VVIP1026,,DIRECT,finished,Clothing,Jcrew,,Jcrew Dark Blue Checkered Top 00,41%,,,,,May-17,,34.5,1,84.0,201705260
171838,,43.0,93.0,30.0,FF1003,,DIRECT,finished,Lifestyle,Tart,,tart cherry juice concentrate 2瓶500ml＊2,22%,,,,,May-17,,20.0,1,93.0,201705262
171839,,318.0,386.0,22.5,DL1007,,V1011,finished,Shoes,Stuart Weitzman,,sw nearlynude suede black 7.5,12%,,,,,May-17,,45.5,1,386.0,201705263
171840,,128.0,160.0,15.0,L1304,,DIRECT,finished,Shoes,Tory Burch,,Tb green strap ballet shoes 5.5,11%,,,,,May-17,,17.0,1,160.0,201705264
171841,,236.0,279.0,5.0,VVIP1044,,V1003,finished,Clothing,Self Portrait,,Sp lace skirt,14%,,,,,May-17,,38.0,1,279.0,201705265
171843,,108.0,141.0,15.0,L1155,,DIRECT,finished,Handbag,Zac Posen,,Zac posen packet light green send Australia,13%,,,,,May-17,,18.0,1,141.0,201705267
171844,,233.0,293.0,22.5,L1155,,DIRECT,finished,Handbag,Zac Posen,,Zac posen striped black medium hand bag,13%,,,,,May-17,,37.5,1,293.0,201705268
171845,,37.6,47.0,7.5,VIP1083,,DIRECT,finished,Clothing,Jcrew,,jcrew salut tee xs,4%,,,,,May-17,,1.9,1,47.0,201705269
171846,,48.0,60.0,7.5,VVIP1036,,DIRECT,finished,Clothing,Jcrew,,Jcrew pink shorts bow 2 yards,8%,,,,,May-17,,4.5,1,60.0,201705270
171848,,42.0,84.0,7.5,H1267,,DIRECT,finished,Clothing,Jcrew,,Jcrew dark blue plaid shirt 4=l,41%,,,,,May-17,,34.5,1,84.0,201705272
171849,,87.0,121.0,7.5,VVIP1018,,DIRECT,finished,Clothing,AG,,Ag loose-rolled blue denim shorts 29,22%,,,,,May-17,,26.5,1,121.0,201705273
171850,,76.0,107.0,7.5,VVIP1018,,DIRECT,finished,Clothing,Hudson,,Hudson must be white shorts 29,22%,,,,,May-17,,23.5,1,107.0,201705274
171851,,238.0,336.0,30.0,L1498,,DIRECT,finished,Handbag,Zac Posen,,Zac posen big grey bag with bow,20%,,,,,May-17,,68.0,1,336.0,201705275
171852,,76.0,111.0,7.5,VVIP1032,,DIRECT,finished,Clothing,7 for Mankind,,7 mankind curled high waist shorts blue 25,25%,,,,,May-17,,27.5,1,111.0,201705276
171853,,228.0,297.0,30.0,L1279,,DIRECT,finished,Handbag,Zac Posen,,Zac posen hollow belt red wine messenger bag,13%,,,,,May-17,,39.0,1,297.0,201705277
171854,,76.0,111.0,7.5,VVIP1028,,DIRECT,finished,Clothing,7 for Mankind,,7 mankind curled high waist shorts blue 28,25%,,,,,May-17,,27.5,1,111.0,201705278
171857,,147.0,214.0,22.5,H1115,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw pointed high heel blue 6,21%,,,,,May-17,,44.5,1,214.0,201705281
171858,,116.0,243.0,15.0,H1061,,DIRECT,finished,Cosmetic,Lamer,,"2 sets of lamer 2 sets of fragrant cards, 1 set of lp 350*4+300",46%,,,,,May-17,,112.0,1,243.0,201705282
171859,,65.0,102.0,5.0,DL1007,,DIRECT,finished,Clothing,Hudson,,Hudson Blue Shorts Denim Shorts Normal 25 Waist 66 Select 25,31%,,,,,May-17,,32.0,1,102.0,201705283
171860,,66.0,114.0,7.5,H1246,,DIRECT,finished,Accessories,Rayban,,Rayban kids 2 kids black gold,36%,,,,,May-17,,40.5,1,114.0,201705284
171861,,33.0,57.0,7.5,VIP1056,,DIRECT,finished,Accessories,Rayban,,Rayban kids light pink,29%,,,,,May-17,,16.5,1,57.0,201705285
171862,,33.0,57.0,7.5,H1116,,DIRECT,finished,Accessories,Rayban,,Rayban kids,29%,,,,,May-17,,16.5,1,57.0,201705286
171863,,66.0,114.0,7.5,H1046,,DIRECT,finished,Accessories,Rayban,,Rayban kids blue 2,36%,,,,,May-17,,40.5,1,114.0,201705287
171864,,178.0,271.0,7.5,L1537,,DIRECT,finished,Accessories,Rayban,,Rayban Two Adults Women Violet Men's Polarized Black Gold,32%,,,,,May-17,,85.5,1,271.0,201705288
171865,,33.0,57.0,7.5,L1537,,DIRECT,finished,Accessories,Rayban,,Rayban kids,29%,,,,,May-17,,16.5,1,57.0,201705289
171866,,100.0,143.0,7.5,VVIP1022,,DIRECT,finished,Accessories,Daniel Wellington,,Dw silver chain black dial,25%,,,,,May-17,,35.5,1,143.0,201705290
171867,,33.0,56.0,7.5,L1456,,DIRECT,finished,Accessories,Rayban,,Rayban kids rose pink gold,35%,,,,,May-17,,39.5,2,113.0,201705291
171868,,152.0,236.0,22.5,VIP1141,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw rough with black sandals 4,32%,,,,,May-17,,228.5,3,707.0,201705292
171869,,89.0,114.0,7.5,H1340,,DIRECT,finished,Accessories,Rayban,,Rayban vintage round black gold like,15%,,,,,May-17,,17.5,1,114.0,201705293
171872,,33.0,50.0,7.5,DL1007,,DIRECT,finished,Accessories,Rayban,,Rayban kid black children sunglasses,19%,,,,,May-17,,9.5,1,50.0,201705296
171873,,99.0,171.0,7.5,VIP1105,,DIRECT,finished,Accessories,Rayban,,Rayban kid two powder one blue,38%,,,,,May-17,,64.5,1,171.0,201705297
171874,,578.0,679.0,22.5,H1224,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw highland black 8.5,12%,,,,,May-17,,78.5,1,679.0,201705298
171875,,162.0,236.0,15.0,VVIP1044,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw Coarse Sandals 5.5 Black,25%,,,,,May-17,,59.0,1,236.0,201705299
171876,,152.0,326.0,15.0,VVIP1044,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw pointed crystal with shoes 6,49%,,,,,May-17,,159.0,1,326.0,201705300
171877,,211.0,336.0,7.5,VIP1098,,DIRECT,finished,Accessories,Rayban,,Rayban black 2 62 (a polarized one is not biased) a child,35%,,,,,May-17,,117.5,1,336.0,201705301
171878,,171.0,200.0,5.0,VVIP1044,,V1003,finished,Clothing,Sandro,,Sandro Blue Lace Sleeveless Jumpsuit 1,12%,,,,,May-17,,24.0,1,200.0,201705302
171879,,150.0,193.0,5.0,VVIP1044,,V1003,finished,Clothing,Sandro,,Sandro black short-sleeved dress,20%,,,,,May-17,,38.0,1,193.0,201705303
171880,,186.0,236.0,5.0,VVIP1004,,V1003,finished,Clothing,Sandro,,Sandro black long-sleeved dress 1,19%,,,,,May-17,,45.0,1,236.0,201705304
171881,,33.0,57.0,7.5,VVIP1001,,DIRECT,finished,Accessories,Rayban,,Rayban kids blue,29%,,,,,May-17,,16.5,1,57.0,201705305
171882,,215.0,250.0,5.0,VVIP1017,,V1003,finished,Clothing,Sandro,,Sandro strapless dress 2,12%,,,,,May-17,,30.0,1,250.0,201705306
171883,,171.0,200.0,5.0,H1324,,V1003,finished,Clothing,Sandro,,Sandro Blue Lace Sleeveless Jumpsuit 1,12%,,,,,May-17,,24.0,1,200.0,201705307
171884,,521.0,570.0,0.0,H1224,,V1003,Backorder,Shoes,Roger Vivier,,Rv Diamond Buckle Black Flat Sandals 39,,,,,,May-17,,0.0,0,0.0,201705308
171884,,521.0,570.0,0.0,H1131,,V1003,Backorder,Shoes,Roger Vivier,,Rv Diamond Buckle Black Flat Sandals 39,,,,,,May-17,,0.0,0,0.0,201705309
171885,,215.0,250.0,5.0,VIP1067,,V1003,finished,Clothing,Sandro,,Sandro strapless dress 2,12%,,,,,May-17,,30.0,1,250.0,201705310
171886,,318.0,386.0,22.5,L1161,,V1011,finished,Shoes,Stuart Weitzman,,Sw 4cm Royal Blue 6.5,12%,,,,,May-17,,45.5,1,386.0,201705311
171653,,228.0,280.0,22.5,VVIP1038,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Thin Stiletto Heel Sandals Shiny Light Gold 5.5,11%,,,,,May-17,,29.5,1,280.0,2017INV160
171607,,228.0,307.0,30.0,L1101,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Jean patent leather wedge heel sandals nude 7,16%,,,,,May-17,,49.0,1,307.0,2017INV165
171631,,228.0,336.0,22.5,L1073,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Fine Stiletto Heel Sandals Drill Black 8,25%,,,,,May-17,,85.5,1,336.0,2017INV166
171641,,247.0,284.0,22.5,VIP1132,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman Alex lace-up sandals Linen 6.5,5%,,,,,May-17,,14.5,1,284.0,2017INV167
171654,,184.0,250.0,30.0,L1591,,DIRECT,finished,Shoes,Stuart Weitzman,,Stuart Weitzman JEAN patent leather fish wedge black 7.5,14%,,,,,May-17,,36.0,1,250.0,2017INV168
171664,,137.0,193.0,30.0,VVIP1042,,DIRECT,finished,Shoes,Vince,,Vince Abby Wedge Broadband Sandals Suede Dark Blue 6,13%,,,,,May-17,,26.0,1,193.0,2017INV170
171665,,32.0,56.0,15.0,VVIP1024,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Wedge Slipper White Blue Red 8,16%,,,,,May-17,,9.0,1,56.0,2017INV171
171666,,59.0,97.0,30.0,VIP1100,,DIRECT,finished,Shoes,Sam Edelman,,Sam Edelman Bonnie Slippery Leather Slippers Nude 5.5,8%,,,,,May-17,,8.0,1,97.0,2017INV172
171667,,32.0,56.0,15.0,L1582,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Wedge Slipper White Blue Red 7,16%,,,,,May-17,,9.0,1,56.0,2017INV173
171668,,32.0,54.0,15.0,DL1009,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Wedge Slipper White Blue Red 8,13%,,,,,May-17,,7.0,1,54.0,2017INV174
171669,,32.0,54.0,15.0,DL1009,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Wedge Slipper White Blue Red 7,13%,,,,,May-17,,7.0,1,54.0,2017INV175
171670,,32.0,56.0,15.0,H1329,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Wedge Slipper Deep Blue Flower 6,16%,,,,,May-17,,9.0,1,56.0,2017INV176
171673,,95.0,107.0,0.0,VVIP1042,,DIRECT,Backorder,Shoes,Michael Kors,,Michael Kors Cowboy Wedges Sandals Blue 5.5,,,,,,May-17,,0.0,0,0.0,2017INV177
171674,,32.0,56.0,15.0,H1306,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Wedge Slipper Deep Blue Flower 8,16%,,,,,May-17,,9.0,1,56.0,2017INV178
171675,,82.0,100.0,15.0,H1115,,DIRECT,finished,Clothing,Banana Republic,,Banana Republic Honey Bis Fringe Lace Up Sandals Blue 6.5,3%,,,,,May-17,,3.0,1,100.0,2017INV179
171676,,64.0,107.0,15.0,H1115,,DIRECT,finished,Shoes,Vince,,Vince Camuto Tip Banded Heels Apricot 6,26%,,,,,May-17,,28.0,1,107.0,2017INV180
171679,,41.0,103.0,22.5,L1101,,DIRECT,finished,Clothing,Banana Republic,,Banana Republic Honey Bis Fringe Tie High Heel Sandals Black 7,38%,,,,,May-17,,39.5,1,103.0,2017INV181
171681,,32.0,56.0,15.0,L1312,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Wedge Slipper White Blue Red 8,16%,,,,,May-17,,9.0,1,56.0,2017INV182
171682,,182.0,229.0,15.0,VVIP1042,,DIRECT,finished,Clothing,DVF,,DVF ZARITA Lace Dress Nude 4,14%,,,,,May-17,,32.0,1,229.0,2017INV183
171770,,61.0,103.0,22.5,L1760,,DIRECT,finished,Shoes,Sam Edelman,,Sam Edelman Bentlee Wooden Cross Platforms Black 6.5,19%,,,,,May-17,,19.5,1,103.0,2017INV185
171745,,32.0,56.0,15.0,H1323,,DIRECT,finished,Shoes,Tory Burch,,Tory Burch Wedge Slipper Deep Blue Flower 6,16%,,,,,May-17,,9.0,1,56.0,2017INV187
171765,,132.0,240.0,7.5,H1320,,DIRECT,finished,Clothing,DVF,,DVF Zarita Lace Dress Rose 4,42%,,,,,May-17,,100.5,1,240.0,2017INV188
171769,,75.0,126.0,22.5,H1159,,DIRECT,finished,Shoes,Vince,,Vince Eres rubber two strap flat sandals khaki 7,23%,,,,,May-17,,28.5,1,126.0,2017INV189
171771,,182.0,240.0,15.0,VVIP1042,,DIRECT,finished,Clothing,DVF,,DVF ZARITA Lace Skirt Nude 6,18%,,,,,May-17,,43.0,1,240.0,2017INV190
171773,,29.0,107.0,7.5,H1030,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Ilene A Line Long Sleeve Dress Black Bottom Blue Flower 4,66%,,,,,May-17,,70.5,1,107.0,2017INV191
171787,,75.0,127.0,15.0,H1265,,DIRECT,finished,Shoes,Vince,,Vince Eres rubber two strap flat sandals khaki 7.5,29%,,,,,May-17,,37.0,1,127.0,2017INV192
171837,,38.0,84.0,7.5,VVIP1047,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Inara Bead Collar Short Sleeve Dress Black 0,46%,,,,,May-17,,38.5,1,84.0,2017INV197
171842,,29.0,107.0,7.5,VVIP1044,,DIRECT,finished,Clothing,Alice Olivia,,Alice Olivia Ilene A Line Long Sleeve Dress Black Bottom Blue Flower 4,66%,,,,,May-17,,70.5,1,107.0,2017INV198
171847,,5.0,183.0,30.0,VVIP1044,,DIRECT,finished,Shoes,Sergio Rossi,,Sergio Rossi Sandals Wedge Black and White 36,81%,,,,,May-17,,148.0,1,183.0,2017INV199
171855,,198.0,221.0,22.5,DL1007,,DIRECT,finished,Shoes,Miumiu,,Miumiu VIT. Specchio 3 5X9684 Rhinestone Heel Sandals 4014-$850 Silver 37,0%,,,,,May-17,,0.0,1,221.0,2017INV200
171856,,130.0,207.0,22.5,VIP1089,,DIRECT,finished,Shoes,Roger Vivier,,Roger Vivier Sandals Satin High Heels Small Diamonds Champagne 37,26%,,,,,May-17,,54.5,1,207.0,2017INV201
171870,,130.0,207.0,22.5,DL1007,,DIRECT,finished,Shoes,Roger Vivier,,Roger Vivier Sandals Satin High Heel Small Diamond Button Champagne 37.5,26%,,,,,May-17,,54.5,1,207.0,2017INV202
171871,,130.0,207.0,22.5,DL1007,,DIRECT,finished,Shoes,Roger Vivier,,Roger Vivier Sandals Satin High Heel 10cm Black 38,26%,,,,,May-17,,54.5,1,207.0,2017INV203
171895,,14.0,41.0,7.5,VVIP1017,,DIRECT,finished,Clothing,Victoria Secrete,,Vs smock white m,48%,,,,,Jun-17,,19.5,1,41.0,2017066
171896,,38.0,56.0,3.8,VIP1094,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cross braverette black 85b=l,25%,,,,,Jun-17,,14.3,1,56.0,2017067
171897,,14.0,43.0,3.8,VIP1094,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bralette deep v black m,59%,,,,,Jun-17,,25.3,1,43.0,2017068
171898,,63.0,83.0,7.5,VIP1094,,DIRECT,finished,Clothing,Victoria Secrete,,Vs silk pajamas short sleeve black,15%,,,,,Jun-17,,12.5,1,83.0,2017069
171899,,50.0,74.0,7.5,L1265,,DIRECT,finished,Clothing,Victoria Secrete,,Vs silk strap pajamas long red s,22%,,,,,Jun-17,,16.5,1,74.0,20170610
171900,,57.0,76.0,7.5,L1265,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cotton short-sleeved pajamas light pink s,15%,,,,,Jun-17,,11.5,1,76.0,20170611
171901,,14.0,38.0,3.8,H1043,,DIRECT,finished,Clothing,Victoria Secrete,,Vs smock scallop black m,53%,,,,,Jun-17,,20.3,1,38.0,20170612
171902,,14.0,38.0,3.8,H1043,,DIRECT,finished,Clothing,Victoria Secrete,,Vs bra light pink m,53%,,,,,Jun-17,,20.3,1,38.0,20170613
171903,,38.0,51.0,3.8,L1076,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cross brace white m,18%,,,,,Jun-17,,9.3,1,51.0,20170614
171904,,52.0,74.0,3.8,L1076,,DIRECT,finished,Clothing,Victoria Secrete,,Vs silk pajamas poster red s,25%,,,,,Jun-17,,18.3,1,74.0,20170615
171905,,32.0,56.0,3.8,L1076,,DIRECT,finished,Clothing,Victoria Secrete,,Vs lounge bra pale pink deep v 32dd,36%,,,,,Jun-17,,20.3,1,56.0,20170616
171906,,27.0,56.0,7.5,VIP1013,,DIRECT,finished,Clothing,Victoria Secrete,,Vs lounge bra flesh a75=s,38%,,,,,Jun-17,,21.5,1,56.0,20170617
171908,,57.0,84.0,3.8,VIP1116,,DIRECT,finished,Clothing,Victoria Secrete,,Vs demi bra Pink Lace 34b,28%,,,,,Jun-17,,23.3,1,84.0,20170620
171909,,57.0,87.0,3.8,VIP1116,,DIRECT,finished,Clothing,Victoria Secrete,,Vs multi way bra flesh lace 34b,30%,,,,,Jun-17,,26.3,1,87.0,20170621
171910,,54.0,69.0,3.8,VIP1092,,DIRECT,finished,Clothing,Victoria Secrete,,Vs demi front buckle pink pink 80c,16%,,,,,Jun-17,,11.3,1,69.0,20170622
171911,,59.0,84.0,3.8,VIP1092,,DIRECT,finished,Clothing,Victoria Secrete,,Vs perfect coverage Lace Rice White 36c,25%,,,,,Jun-17,,21.3,1,84.0,20170623
171912,,223.2,56.0,0.0,VIP1083,,DIRECT,Backorder,Clothing,Victoria Secrete,,Vs tshirt bra behind v Champagne 70b,,,,,,Jun-17,,0.0,0,0.0,20170624
171913,,38.0,54.0,3.8,H1163,,DIRECT,finished,Clothing,Victoria Secrete,,Vs lounge bra Wide lace Lace 81cm a cup,23%,,,,,Jun-17,,12.3,1,54.0,20170625
171914,,25.0,54.0,3.8,H1163,,DIRECT,finished,Clothing,Victoria Secrete,,Vs lounge bra deep v Grey 80a,47%,,,,,Jun-17,,25.3,1,54.0,20170626
171915,,14.0,36.0,3.8,VVIP1022,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Bra,51%,,,,,Jun-17,,18.3,1,36.0,20170627
171916,,223.2,64.0,0.0,VVIP1022,,DIRECT,Backorder,Clothing,Victoria Secrete,,Vs Tube Lace Black l,,,,,,Jun-17,,0.0,0,0.0,20170628
171917,,20.0,36.0,3.8,VVIP1022,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Short Sleeve Pyjamas Blue Grey Top m,34%,,,,,Jun-17,,12.3,1,36.0,20170629
171918,,35.0,50.0,3.8,VVIP1022,,DIRECT,finished,Clothing,Victoria Secrete,,Vs short-sleeve trousers pajamas m pants,23%,,,,,Jun-17,,11.3,1,50.0,20170630
171919,,52.0,74.0,7.5,VVIP1001,,DIRECT,finished,Clothing,Victoria Secrete,,Vs poster silk pajamas red m,20%,,,,,Jun-17,,14.5,1,74.0,20170631
171920,,14.0,37.0,3.8,H1190,,DIRECT,finished,Clothing,Victoria Secrete,,Vs front buckle bracette blue s,52%,,,,,Jun-17,,19.3,1,37.0,20170632
171921,,59.0,84.0,3.8,H1190,,DIRECT,finished,Clothing,Victoria Secrete,,Vs White Lace Bra 34b,25%,,,,,Jun-17,,21.3,1,84.0,20170633
171922,,27.0,50.0,7.5,H1190,,DIRECT,finished,Clothing,Victoria Secrete,,Vs black and white lace shorts each m,31%,,,,,Jun-17,,15.5,1,50.0,20170634
171930,,129.0,199.0,7.5,VIP1029,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt Black,31%,,,,,Jun-17,,62.5,1,199.0,20170635
171924,,52.0,71.0,3.8,DL1018,,DIRECT,finished,Clothing,Victoria Secrete,,Vs poster silk pajamas black l,21%,,,,,Jun-17,,15.3,1,71.0,20170636
171925,,14.0,37.0,3.8,DL1018,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Bracers White 34b=s,52%,,,,,Jun-17,,19.3,1,37.0,20170637
171929,,129.0,193.0,7.5,L1765,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt Black,29%,,,,,Jun-17,,56.5,1,193.0,20170638
171959,,125.0,207.0,7.5,L1765,,V1015,finished,Clothing,Equipment,,Equipment Shirt Skirt Black,36%,,,,,Jun-17,,74.5,1,207.0,20170640
171927,,89.0,150.0,7.5,H1279,,DIRECT,finished,Accessories,Rayban,,Rayban black base size 58 polarized,36%,,,,,Jun-17,,53.5,1,150.0,20170641
171932,,129.0,193.0,7.5,L1266,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt Black,29%,,,,,Jun-17,,56.5,1,193.0,20170642
171926,,129.0,193.0,7.5,L1266,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt White,29%,,,,,Jun-17,,56.5,1,193.0,20170643
171928,,129.0,193.0,7.5,H1197,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt Blue Grey,29%,,,,,Jun-17,,56.5,1,193.0,20170644
171931,,35.0,79.0,7.5,VIP1082,,DIRECT,finished,Clothing,Jcrew,,Jcrew Cherry Skirt M,46%,,,,,Jun-17,,36.5,1,79.0,20170645
171926,,129.0,199.0,7.5,VVIP1038,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt White,31%,,,,,Jun-17,,62.5,1,199.0,20170646
171933,,85.0,126.0,7.5,VIP1082,,DIRECT,finished,Clothing,Ted Baker,,Ted baker silk shirt Small 1,27%,,,,,Jun-17,,33.5,1,126.0,20170647
171934,,85.0,126.0,7.5,L1279,,DIRECT,finished,Clothing,Ted Baker,,Ted baker silk shirt 3,27%,,,,,Jun-17,,33.5,1,126.0,20170648
171935,,113.0,170.0,7.5,VIP1142,,V1015,finished,Clothing,Equipment,,Equipment no pocket v neck long sleeve shirt nude xs,29%,,,,,Jun-17,,49.5,1,170.0,20170649
171936,,223.2,126.0,0.0,H1320,,DIRECT,Backorder,Clothing,Ted Baker,,Ted baker silk shirt m=2,,,,,,Jun-17,,0.0,0,0.0,20170650
171958,,116.0,199.0,7.5,VVIP1022,,V1015,finished,Clothing,Equipment,,Equipment shirt skirt short sleeve black m,38%,,,,,Jun-17,,75.5,1,199.0,20170651
171938,,286.0,343.0,7.5,DL1016,,DIRECT,finished,Accessories,Redline,,Redline platinum red rope 15.5,14%,,,,,Jun-17,,49.5,1,343.0,20170652
171946,,38.0,56.0,3.8,DL1007,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cross bralette black l,25%,,,,,Jun-17,,14.3,1,56.0,20170653
171945,,13.0,26.0,3.8,DL1007,,DIRECT,finished,Clothing,Victoria Secrete,,Vs black matching underwear l,36%,,,,,Jun-17,,9.3,1,26.0,20170654
171947,,27.0,56.0,3.8,DL1007,,DIRECT,finished,Clothing,Victoria Secrete,,Vs lounge bra black l,45%,,,,,Jun-17,,25.3,1,56.0,20170655
171944,,44.0,86.0,3.8,DL1007,,DIRECT,finished,Clothing,Victoria Secrete,,Vs sleep bra mint green l+ sleeping shorts l,44%,,,,,Jun-17,,38.3,1,86.0,20170656
171939,,38.0,56.0,3.0,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cross braverette green l,27%,,,,,Jun-17,,15.0,1,56.0,20170657
171940,,13.0,21.0,3.0,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs matching underwear green s,24%,,,,,Jun-17,,5.0,1,21.0,20170658
171941,,26.0,47.0,3.0,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cheecky lace panties dark blue nude one each s,38%,,,,,Jun-17,,18.0,1,47.0,20170659
171942,,23.0,36.0,3.0,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Boxer Briefs Dark Blue Light Purple One Each,28%,,,,,Jun-17,,10.0,1,36.0,20170660
171943,,14.0,40.0,3.0,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs smock scallop dark blue l,58%,,,,,Jun-17,,23.0,1,40.0,20170661
171948,,283.0,369.0,22.5,L1357,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw loafer black patent leather 6.5,17%,,,,,Jun-17,,63.5,1,369.0,20170662
171949,,268.0,342.0,15.0,H1074,,DIRECT,finished,Clothing,Victoria Secrete,,"VS pink deep v big buy s, white new poster models a coat 36b shorts m, white triangle bralete m, dark blue tube top m, white tube top m, triangle strap braverette black red one each m",17%,,,,,Jun-17,,59.0,1,342.0,20170663
171923,,129.0,193.0,7.5,H1237,,V1015,finished,Clothing,Equipment,,Equipment Star Black m 170/130,29%,,,,,Jun-17,,56.5,1,193.0,20170664
171937,,104.0,164.0,7.5,H1237,,V1015,finished,Clothing,Equipment,,Equipment classic short sleeve white m,32%,,,,,Jun-17,,52.5,1,164.0,20170665
171951,,81.0,183.0,15.0,VIP1139,,DIRECT,finished,Clothing,Alice Olivia,,Ao stripes jumpsuit size small=4,48%,,,,,Jun-17,,87.0,1,183.0,20170666
171952,,64.0,141.0,7.5,L1017,,DIRECT,finished,Clothing,Alice Olivia,,Ao pale pink pleated top s,49%,,,,,Jun-17,,69.5,1,141.0,20170667
171953,,102.0,207.0,7.5,VVIP1044,,DIRECT,finished,Clothing,Alice Olivia,,Ao black and white sleeveless dress 0,47%,,,,,Jun-17,,97.5,1,207.0,20170668
171954,,102.0,193.0,7.5,VVIP1044,,DIRECT,finished,Clothing,Alice Olivia,,Ao light champagne dress without sleeves 2,43%,,,,,Jun-17,,83.5,1,193.0,20170669
171955,,164.1,193.0,0.0,VVIP1044,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao Black Wavy Dress xs,,,,,,Jun-17,,0.0,0,0.0,20170670
171950,,113.0,170.0,7.5,L1514,,V1015,finished,Clothing,Equipment,,Equipment Classic Long Sleeve White xs,29%,,,,,Jun-17,,49.5,1,170.0,20170671
171950,,113.0,170.0,7.5,H1159,,V1015,finished,Clothing,Equipment,,Equipment Classic Long Sleeve White xs,29%,,,,,Jun-17,,49.5,1,170.0,20170672
171956,,113.0,156.0,7.5,FF1025,,V1015,finished,Clothing,Equipment,,Equipment Classic Long Sleeve Nude xxs,23%,,,,,Jun-17,,35.5,1,156.0,20170673
171957,,113.0,157.0,7.5,VVIP1022,,V1015,finished,Clothing,Equipment,,Equipment classic long sleeve bright white m,26%,,,,,Jun-17,,80.5,2,314.0,20170674
