Stock ID,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Vendor,Order Status,Product Category,Brand,Product Description,Product Base Margin,Order Date,Profit,Quantity,Sales,Order ID,Month,Year
171861,33.0,57.0,7.5,VIP1056,DIRECT,finished,Accessories,Rayban,Rayban kids light pink,29%,2017-05-01,16.5,1.0,57.0,201705285,5.0,2017.0
171862,33.0,57.0,7.5,H1116,DIRECT,finished,Accessories,Rayban,Rayban kids,29%,2017-05-01,16.5,1.0,57.0,201705286,5.0,2017.0
171863,66.0,114.0,7.5,H1046,DIRECT,finished,Accessories,Rayban,Rayban kids blue 2,36%,2017-05-01,40.5,1.0,114.0,201705287,5.0,2017.0
171864,178.0,271.0,7.5,L1537,DIRECT,finished,Accessories,Rayban,Rayban Two Adults Women Violet Men's Polarized Black Gold,32%,2017-05-01,85.5,1.0,271.0,201705288,5.0,2017.0
171865,33.0,57.0,7.5,L1537,DIRECT,finished,Accessories,Rayban,Rayban kids,29%,2017-05-01,16.5,1.0,57.0,201705289,5.0,2017.0
171866,100.0,143.0,7.5,VVIP1022,DIRECT,finished,Accessories,Daniel Wellington,Dw silver chain black dial,25%,2017-05-01,35.5,1.0,143.0,201705290,5.0,2017.0
171867,33.0,56.0,7.5,L1456,DIRECT,finished,Accessories,Rayban,Rayban kids rose pink gold,35%,2017-05-01,39.5,2.0,113.0,201705291,5.0,2017.0
171868,152.0,236.0,22.5,VIP1141,DIRECT,finished,Shoes,Stuart Weitzman,Sw rough with black sandals 4,32%,2017-05-01,228.5,3.0,707.0,201705292,5.0,2017.0
171869,89.0,114.0,7.5,H1340,DIRECT,finished,Accessories,Rayban,Rayban vintage round black gold like,15%,2017-05-01,17.5,1.0,114.0,201705293,5.0,2017.0
171872,33.0,50.0,7.5,DL1007,DIRECT,finished,Accessories,Rayban,Rayban kid black children sunglasses,19%,2017-05-01,9.5,1.0,50.0,201705296,5.0,2017.0
171873,99.0,171.0,7.5,VIP1105,DIRECT,finished,Accessories,Rayban,Rayban kid two powder one blue,38%,2017-05-01,64.5,1.0,171.0,201705297,5.0,2017.0
171874,578.0,679.0,22.5,H1224,DIRECT,finished,Shoes,Stuart Weitzman,Sw highland black 8.5,12%,2017-05-01,78.5,1.0,679.0,201705298,5.0,2017.0
171875,162.0,236.0,15.0,VVIP1044,DIRECT,finished,Shoes,Stuart Weitzman,Sw Coarse Sandals 5.5 Black,25%,2017-05-01,59.0,1.0,236.0,201705299,5.0,2017.0
171876,152.0,326.0,15.0,VVIP1044,DIRECT,finished,Shoes,Stuart Weitzman,Sw pointed crystal with shoes 6,49%,2017-05-01,159.0,1.0,326.0,201705300,5.0,2017.0
171877,211.0,336.0,7.5,VIP1098,DIRECT,finished,Accessories,Rayban,Rayban black 2 62 (a polarized one is not biased) a child,35%,2017-05-01,117.5,1.0,336.0,201705301,5.0,2017.0
171878,171.0,200.0,5.0,VVIP1044,V1003,finished,Clothing,Sandro,Sandro Blue Lace Sleeveless Jumpsuit 1,12%,2017-05-01,24.0,1.0,200.0,201705302,5.0,2017.0
171879,150.0,193.0,5.0,VVIP1044,V1003,finished,Clothing,Sandro,Sandro black short-sleeved dress,20%,2017-05-01,38.0,1.0,193.0,201705303,5.0,2017.0
171880,186.0,236.0,5.0,VVIP1004,V1003,finished,Clothing,Sandro,Sandro black long-sleeved dress 1,19%,2017-05-01,45.0,1.0,236.0,201705304,5.0,2017.0
171881,33.0,57.0,7.5,VVIP1001,DIRECT,finished,Accessories,Rayban,Rayban kids blue,29%,2017-05-01,16.5,1.0,57.0,201705305,5.0,2017.0
171882,215.0,250.0,5.0,VVIP1017,V1003,finished,Clothing,Sandro,Sandro strapless dress 2,12%,2017-05-01,30.0,1.0,250.0,201705306,5.0,2017.0
171883,171.0,200.0,5.0,H1324,V1003,finished,Clothing,Sandro,Sandro Blue Lace Sleeveless Jumpsuit 1,12%,2017-05-01,24.0,1.0,200.0,201705307,5.0,2017.0
171885,215.0,250.0,5.0,VIP1067,V1003,finished,Clothing,Sandro,Sandro strapless dress 2,12%,2017-05-01,30.0,1.0,250.0,201705310,5.0,2017.0
171886,318.0,386.0,22.5,L1161,V1011,finished,Shoes,Stuart Weitzman,Sw 4cm Royal Blue 6.5,12%,2017-05-01,45.5,1.0,386.0,201705311,5.0,2017.0
171653,228.0,280.0,22.5,VVIP1038,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Thin Stiletto Heel Sandals Shiny Light Gold 5.5,11%,2017-05-01,29.5,1.0,280.0,2017INV160,5.0,2017.0
171607,228.0,307.0,30.0,L1101,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Jean patent leather wedge heel sandals nude 7,16%,2017-05-01,49.0,1.0,307.0,2017INV165,5.0,2017.0
171631,228.0,336.0,22.5,L1073,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Fine Stiletto Heel Sandals Drill Black 8,25%,2017-05-01,85.5,1.0,336.0,2017INV166,5.0,2017.0
171641,247.0,284.0,22.5,VIP1132,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman Alex lace-up sandals Linen 6.5,5%,2017-05-01,14.5,1.0,284.0,2017INV167,5.0,2017.0
171654,184.0,250.0,30.0,L1591,DIRECT,finished,Shoes,Stuart Weitzman,Stuart Weitzman JEAN patent leather fish wedge black 7.5,14%,2017-05-01,36.0,1.0,250.0,2017INV168,5.0,2017.0
171664,137.0,193.0,30.0,VVIP1042,DIRECT,finished,Shoes,Vince,Vince Abby Wedge Broadband Sandals Suede Dark Blue 6,13%,2017-05-01,26.0,1.0,193.0,2017INV170,5.0,2017.0
171665,32.0,56.0,15.0,VVIP1024,DIRECT,finished,Shoes,Tory Burch,Tory Burch Wedge Slipper White Blue Red 8,16%,2017-05-01,9.0,1.0,56.0,2017INV171,5.0,2017.0
171666,59.0,97.0,30.0,VIP1100,DIRECT,finished,Shoes,Sam Edelman,Sam Edelman Bonnie Slippery Leather Slippers Nude 5.5,8%,2017-05-01,8.0,1.0,97.0,2017INV172,5.0,2017.0
171667,32.0,56.0,15.0,L1582,DIRECT,finished,Shoes,Tory Burch,Tory Burch Wedge Slipper White Blue Red 7,16%,2017-05-01,9.0,1.0,56.0,2017INV173,5.0,2017.0
171668,32.0,54.0,15.0,DL1009,DIRECT,finished,Shoes,Tory Burch,Tory Burch Wedge Slipper White Blue Red 8,13%,2017-05-01,7.0,1.0,54.0,2017INV174,5.0,2017.0
171669,32.0,54.0,15.0,DL1009,DIRECT,finished,Shoes,Tory Burch,Tory Burch Wedge Slipper White Blue Red 7,13%,2017-05-01,7.0,1.0,54.0,2017INV175,5.0,2017.0
171670,32.0,56.0,15.0,H1329,DIRECT,finished,Shoes,Tory Burch,Tory Burch Wedge Slipper Deep Blue Flower 6,16%,2017-05-01,9.0,1.0,56.0,2017INV176,5.0,2017.0
171674,32.0,56.0,15.0,H1306,DIRECT,finished,Shoes,Tory Burch,Tory Burch Wedge Slipper Deep Blue Flower 8,16%,2017-05-01,9.0,1.0,56.0,2017INV178,5.0,2017.0
171675,82.0,100.0,15.0,H1115,DIRECT,finished,Clothing,Banana Republic,Banana Republic Honey Bis Fringe Lace Up Sandals Blue 6.5,3%,2017-05-01,3.0,1.0,100.0,2017INV179,5.0,2017.0
171676,64.0,107.0,15.0,H1115,DIRECT,finished,Shoes,Vince,Vince Camuto Tip Banded Heels Apricot 6,26%,2017-05-01,28.0,1.0,107.0,2017INV180,5.0,2017.0
171679,41.0,103.0,22.5,L1101,DIRECT,finished,Clothing,Banana Republic,Banana Republic Honey Bis Fringe Tie High Heel Sandals Black 7,38%,2017-05-01,39.5,1.0,103.0,2017INV181,5.0,2017.0
171681,32.0,56.0,15.0,L1312,DIRECT,finished,Shoes,Tory Burch,Tory Burch Wedge Slipper White Blue Red 8,16%,2017-05-01,9.0,1.0,56.0,2017INV182,5.0,2017.0
171682,182.0,229.0,15.0,VVIP1042,DIRECT,finished,Clothing,DVF,DVF ZARITA Lace Dress Nude 4,14%,2017-05-01,32.0,1.0,229.0,2017INV183,5.0,2017.0
171770,61.0,103.0,22.5,L1760,DIRECT,finished,Shoes,Sam Edelman,Sam Edelman Bentlee Wooden Cross Platforms Black 6.5,19%,2017-05-01,19.5,1.0,103.0,2017INV185,5.0,2017.0
171745,32.0,56.0,15.0,H1323,DIRECT,finished,Shoes,Tory Burch,Tory Burch Wedge Slipper Deep Blue Flower 6,16%,2017-05-01,9.0,1.0,56.0,2017INV187,5.0,2017.0
171765,132.0,240.0,7.5,H1320,DIRECT,finished,Clothing,DVF,DVF Zarita Lace Dress Rose 4,42%,2017-05-01,100.5,1.0,240.0,2017INV188,5.0,2017.0
171769,75.0,126.0,22.5,H1159,DIRECT,finished,Shoes,Vince,Vince Eres rubber two strap flat sandals khaki 7,23%,2017-05-01,28.5,1.0,126.0,2017INV189,5.0,2017.0
171771,182.0,240.0,15.0,VVIP1042,DIRECT,finished,Clothing,DVF,DVF ZARITA Lace Skirt Nude 6,18%,2017-05-01,43.0,1.0,240.0,2017INV190,5.0,2017.0
171773,29.0,107.0,7.5,H1030,DIRECT,finished,Clothing,Alice Olivia,Alice Olivia Ilene A Line Long Sleeve Dress Black Bottom Blue Flower 4,66%,2017-05-01,70.5,1.0,107.0,2017INV191,5.0,2017.0
171787,75.0,127.0,15.0,H1265,DIRECT,finished,Shoes,Vince,Vince Eres rubber two strap flat sandals khaki 7.5,29%,2017-05-01,37.0,1.0,127.0,2017INV192,5.0,2017.0
171837,38.0,84.0,7.5,VVIP1047,DIRECT,finished,Clothing,Alice Olivia,Alice Olivia Inara Bead Collar Short Sleeve Dress Black 0,46%,2017-05-01,38.5,1.0,84.0,2017INV197,5.0,2017.0
171842,29.0,107.0,7.5,VVIP1044,DIRECT,finished,Clothing,Alice Olivia,Alice Olivia Ilene A Line Long Sleeve Dress Black Bottom Blue Flower 4,66%,2017-05-01,70.5,1.0,107.0,2017INV198,5.0,2017.0
171847,5.0,183.0,30.0,VVIP1044,DIRECT,finished,Shoes,Sergio Rossi,Sergio Rossi Sandals Wedge Black and White 36,81%,2017-05-01,148.0,1.0,183.0,2017INV199,5.0,2017.0
171855,198.0,221.0,22.5,DL1007,DIRECT,finished,Shoes,Miumiu,Miumiu VIT. Specchio 3 5X9684 Rhinestone Heel Sandals 4014-$850 Silver 37,0%,2017-05-01,0.0,1.0,221.0,2017INV200,5.0,2017.0
171856,130.0,207.0,22.5,VIP1089,DIRECT,finished,Shoes,Roger Vivier,Roger Vivier Sandals Satin High Heels Small Diamonds Champagne 37,26%,2017-05-01,54.5,1.0,207.0,2017INV201,5.0,2017.0
171870,130.0,207.0,22.5,DL1007,DIRECT,finished,Shoes,Roger Vivier,Roger Vivier Sandals Satin High Heel Small Diamond Button Champagne 37.5,26%,2017-05-01,54.5,1.0,207.0,2017INV202,5.0,2017.0
171871,130.0,207.0,22.5,DL1007,DIRECT,finished,Shoes,Roger Vivier,Roger Vivier Sandals Satin High Heel 10cm Black 38,26%,2017-05-01,54.5,1.0,207.0,2017INV203,5.0,2017.0
171895,14.0,41.0,7.5,VVIP1017,DIRECT,finished,Clothing,Victoria Secrete,Vs smock white m,48%,2017-06-01,19.5,1.0,41.0,2017066,6.0,2017.0
171896,38.0,56.0,3.8,VIP1094,DIRECT,finished,Clothing,Victoria Secrete,Vs cross braverette black 85b=l,25%,2017-06-01,14.3,1.0,56.0,2017067,6.0,2017.0
171897,14.0,43.0,3.8,VIP1094,DIRECT,finished,Clothing,Victoria Secrete,Vs bralette deep v black m,59%,2017-06-01,25.3,1.0,43.0,2017068,6.0,2017.0
171898,63.0,83.0,7.5,VIP1094,DIRECT,finished,Clothing,Victoria Secrete,Vs silk pajamas short sleeve black,15%,2017-06-01,12.5,1.0,83.0,2017069,6.0,2017.0
171899,50.0,74.0,7.5,L1265,DIRECT,finished,Clothing,Victoria Secrete,Vs silk strap pajamas long red s,22%,2017-06-01,16.5,1.0,74.0,20170610,6.0,2017.0
171900,57.0,76.0,7.5,L1265,DIRECT,finished,Clothing,Victoria Secrete,Vs cotton short-sleeved pajamas light pink s,15%,2017-06-01,11.5,1.0,76.0,20170611,6.0,2017.0
171901,14.0,38.0,3.8,H1043,DIRECT,finished,Clothing,Victoria Secrete,Vs smock scallop black m,53%,2017-06-01,20.3,1.0,38.0,20170612,6.0,2017.0
171902,14.0,38.0,3.8,H1043,DIRECT,finished,Clothing,Victoria Secrete,Vs bra light pink m,53%,2017-06-01,20.3,1.0,38.0,20170613,6.0,2017.0
171903,38.0,51.0,3.8,L1076,DIRECT,finished,Clothing,Victoria Secrete,Vs cross brace white m,18%,2017-06-01,9.3,1.0,51.0,20170614,6.0,2017.0
171904,52.0,74.0,3.8,L1076,DIRECT,finished,Clothing,Victoria Secrete,Vs silk pajamas poster red s,25%,2017-06-01,18.3,1.0,74.0,20170615,6.0,2017.0
171905,32.0,56.0,3.8,L1076,DIRECT,finished,Clothing,Victoria Secrete,Vs lounge bra pale pink deep v 32dd,36%,2017-06-01,20.3,1.0,56.0,20170616,6.0,2017.0
171906,27.0,56.0,7.5,VIP1013,DIRECT,finished,Clothing,Victoria Secrete,Vs lounge bra flesh a75=s,38%,2017-06-01,21.5,1.0,56.0,20170617,6.0,2017.0
171908,57.0,84.0,3.8,VIP1116,DIRECT,finished,Clothing,Victoria Secrete,Vs demi bra Pink Lace 34b,28%,2017-06-01,23.3,1.0,84.0,20170620,6.0,2017.0
171909,57.0,87.0,3.8,VIP1116,DIRECT,finished,Clothing,Victoria Secrete,Vs multi way bra flesh lace 34b,30%,2017-06-01,26.3,1.0,87.0,20170621,6.0,2017.0
171910,54.0,69.0,3.8,VIP1092,DIRECT,finished,Clothing,Victoria Secrete,Vs demi front buckle pink pink 80c,16%,2017-06-01,11.3,1.0,69.0,20170622,6.0,2017.0
171911,59.0,84.0,3.8,VIP1092,DIRECT,finished,Clothing,Victoria Secrete,Vs perfect coverage Lace Rice White 36c,25%,2017-06-01,21.3,1.0,84.0,20170623,6.0,2017.0
171913,38.0,54.0,3.8,H1163,DIRECT,finished,Clothing,Victoria Secrete,Vs lounge bra Wide lace Lace 81cm a cup,23%,2017-06-01,12.3,1.0,54.0,20170625,6.0,2017.0
171914,25.0,54.0,3.8,H1163,DIRECT,finished,Clothing,Victoria Secrete,Vs lounge bra deep v Grey 80a,47%,2017-06-01,25.3,1.0,54.0,20170626,6.0,2017.0
171915,14.0,36.0,3.8,VVIP1022,DIRECT,finished,Clothing,Victoria Secrete,Vs Bra,51%,2017-06-01,18.3,1.0,36.0,20170627,6.0,2017.0
171917,20.0,36.0,3.8,VVIP1022,DIRECT,finished,Clothing,Victoria Secrete,Vs Short Sleeve Pyjamas Blue Grey Top m,34%,2017-06-01,12.3,1.0,36.0,20170629,6.0,2017.0
171918,35.0,50.0,3.8,VVIP1022,DIRECT,finished,Clothing,Victoria Secrete,Vs short-sleeve trousers pajamas m pants,23%,2017-06-01,11.3,1.0,50.0,20170630,6.0,2017.0
171919,52.0,74.0,7.5,VVIP1001,DIRECT,finished,Clothing,Victoria Secrete,Vs poster silk pajamas red m,20%,2017-06-01,14.5,1.0,74.0,20170631,6.0,2017.0
171920,14.0,37.0,3.8,H1190,DIRECT,finished,Clothing,Victoria Secrete,Vs front buckle bracette blue s,52%,2017-06-01,19.3,1.0,37.0,20170632,6.0,2017.0
171921,59.0,84.0,3.8,H1190,DIRECT,finished,Clothing,Victoria Secrete,Vs White Lace Bra 34b,25%,2017-06-01,21.3,1.0,84.0,20170633,6.0,2017.0
171922,27.0,50.0,7.5,H1190,DIRECT,finished,Clothing,Victoria Secrete,Vs black and white lace shorts each m,31%,2017-06-01,15.5,1.0,50.0,20170634,6.0,2017.0
171930,129.0,199.0,7.5,VIP1029,V1015,finished,Clothing,Equipment,Equipment Star Shirt Black,31%,2017-06-01,62.5,1.0,199.0,20170635,6.0,2017.0
171924,52.0,71.0,3.8,DL1018,DIRECT,finished,Clothing,Victoria Secrete,Vs poster silk pajamas black l,21%,2017-06-01,15.3,1.0,71.0,20170636,6.0,2017.0
171925,14.0,37.0,3.8,DL1018,DIRECT,finished,Clothing,Victoria Secrete,Vs Bracers White 34b=s,52%,2017-06-01,19.3,1.0,37.0,20170637,6.0,2017.0
171929,129.0,193.0,7.5,L1765,V1015,finished,Clothing,Equipment,Equipment Star Shirt Black,29%,2017-06-01,56.5,1.0,193.0,20170638,6.0,2017.0
171959,125.0,207.0,7.5,L1765,V1015,finished,Clothing,Equipment,Equipment Shirt Skirt Black,36%,2017-06-01,74.5,1.0,207.0,20170640,6.0,2017.0
171927,89.0,150.0,7.5,H1279,DIRECT,finished,Accessories,Rayban,Rayban black base size 58 polarized,36%,2017-06-01,53.5,1.0,150.0,20170641,6.0,2017.0
171932,129.0,193.0,7.5,L1266,V1015,finished,Clothing,Equipment,Equipment Star Shirt Black,29%,2017-06-01,56.5,1.0,193.0,20170642,6.0,2017.0
171926,129.0,193.0,7.5,L1266,V1015,finished,Clothing,Equipment,Equipment Star Shirt White,29%,2017-06-01,56.5,1.0,193.0,20170643,6.0,2017.0
171928,129.0,193.0,7.5,H1197,V1015,finished,Clothing,Equipment,Equipment Star Shirt Blue Grey,29%,2017-06-01,56.5,1.0,193.0,20170644,6.0,2017.0
171931,35.0,79.0,7.5,VIP1082,DIRECT,finished,Clothing,Jcrew,Jcrew Cherry Skirt M,46%,2017-06-01,36.5,1.0,79.0,20170645,6.0,2017.0
171926,129.0,199.0,7.5,VVIP1038,V1015,finished,Clothing,Equipment,Equipment Star Shirt White,31%,2017-06-01,62.5,1.0,199.0,20170646,6.0,2017.0
171933,85.0,126.0,7.5,VIP1082,DIRECT,finished,Clothing,Ted Baker,Ted baker silk shirt Small 1,27%,2017-06-01,33.5,1.0,126.0,20170647,6.0,2017.0
171934,85.0,126.0,7.5,L1279,DIRECT,finished,Clothing,Ted Baker,Ted baker silk shirt 3,27%,2017-06-01,33.5,1.0,126.0,20170648,6.0,2017.0
171935,113.0,170.0,7.5,VIP1142,V1015,finished,Clothing,Equipment,Equipment no pocket v neck long sleeve shirt nude xs,29%,2017-06-01,49.5,1.0,170.0,20170649,6.0,2017.0
171958,116.0,199.0,7.5,VVIP1022,V1015,finished,Clothing,Equipment,Equipment shirt skirt short sleeve black m,38%,2017-06-01,75.5,1.0,199.0,20170651,6.0,2017.0
171938,286.0,343.0,7.5,DL1016,DIRECT,finished,Accessories,Redline,Redline platinum red rope 15.5,14%,2017-06-01,49.5,1.0,343.0,20170652,6.0,2017.0
171946,38.0,56.0,3.8,DL1007,DIRECT,finished,Clothing,Victoria Secrete,Vs cross bralette black l,25%,2017-06-01,14.3,1.0,56.0,20170653,6.0,2017.0
171945,13.0,26.0,3.8,DL1007,DIRECT,finished,Clothing,Victoria Secrete,Vs black matching underwear l,36%,2017-06-01,9.3,1.0,26.0,20170654,6.0,2017.0
171947,27.0,56.0,3.8,DL1007,DIRECT,finished,Clothing,Victoria Secrete,Vs lounge bra black l,45%,2017-06-01,25.3,1.0,56.0,20170655,6.0,2017.0
171944,44.0,86.0,3.8,DL1007,DIRECT,finished,Clothing,Victoria Secrete,Vs sleep bra mint green l+ sleeping shorts l,44%,2017-06-01,38.3,1.0,86.0,20170656,6.0,2017.0
171939,38.0,56.0,3.0,DL1006,DIRECT,finished,Clothing,Victoria Secrete,Vs cross braverette green l,27%,2017-06-01,15.0,1.0,56.0,20170657,6.0,2017.0
171940,13.0,21.0,3.0,DL1006,DIRECT,finished,Clothing,Victoria Secrete,Vs matching underwear green s,24%,2017-06-01,5.0,1.0,21.0,20170658,6.0,2017.0
171941,26.0,47.0,3.0,DL1006,DIRECT,finished,Clothing,Victoria Secrete,Vs cheecky lace panties dark blue nude one each s,38%,2017-06-01,18.0,1.0,47.0,20170659,6.0,2017.0
171942,23.0,36.0,3.0,DL1006,DIRECT,finished,Clothing,Victoria Secrete,Vs Boxer Briefs Dark Blue Light Purple One Each,28%,2017-06-01,10.0,1.0,36.0,20170660,6.0,2017.0
171943,14.0,40.0,3.0,DL1006,DIRECT,finished,Clothing,Victoria Secrete,Vs smock scallop dark blue l,58%,2017-06-01,23.0,1.0,40.0,20170661,6.0,2017.0
171948,283.0,369.0,22.5,L1357,DIRECT,finished,Shoes,Stuart Weitzman,Sw loafer black patent leather 6.5,17%,2017-06-01,63.5,1.0,369.0,20170662,6.0,2017.0
171949,268.0,342.0,15.0,H1074,DIRECT,finished,Clothing,Victoria Secrete,"VS pink deep v big buy s, white new poster models a coat 36b shorts m, white triangle bralete m, dark blue tube top m, white tube top m, triangle strap braverette black red one each m",17%,2017-06-01,59.0,1.0,342.0,20170663,6.0,2017.0
171923,129.0,193.0,7.5,H1237,V1015,finished,Clothing,Equipment,Equipment Star Black m 170/130,29%,2017-06-01,56.5,1.0,193.0,20170664,6.0,2017.0
171937,104.0,164.0,7.5,H1237,V1015,finished,Clothing,Equipment,Equipment classic short sleeve white m,32%,2017-06-01,52.5,1.0,164.0,20170665,6.0,2017.0
171951,81.0,183.0,15.0,VIP1139,DIRECT,finished,Clothing,Alice Olivia,Ao stripes jumpsuit size small=4,48%,2017-06-01,87.0,1.0,183.0,20170666,6.0,2017.0
171952,64.0,141.0,7.5,L1017,DIRECT,finished,Clothing,Alice Olivia,Ao pale pink pleated top s,49%,2017-06-01,69.5,1.0,141.0,20170667,6.0,2017.0
171953,102.0,207.0,7.5,VVIP1044,DIRECT,finished,Clothing,Alice Olivia,Ao black and white sleeveless dress 0,47%,2017-06-01,97.5,1.0,207.0,20170668,6.0,2017.0
171954,102.0,193.0,7.5,VVIP1044,DIRECT,finished,Clothing,Alice Olivia,Ao light champagne dress without sleeves 2,43%,2017-06-01,83.5,1.0,193.0,20170669,6.0,2017.0
171950,113.0,170.0,7.5,L1514,V1015,finished,Clothing,Equipment,Equipment Classic Long Sleeve White xs,29%,2017-06-01,49.5,1.0,170.0,20170671,6.0,2017.0
171950,113.0,170.0,7.5,H1159,V1015,finished,Clothing,Equipment,Equipment Classic Long Sleeve White xs,29%,2017-06-01,49.5,1.0,170.0,20170672,6.0,2017.0
171956,113.0,156.0,7.5,FF1025,V1015,finished,Clothing,Equipment,Equipment Classic Long Sleeve Nude xxs,23%,2017-06-01,35.5,1.0,156.0,20170673,6.0,2017.0
171957,113.0,157.0,7.5,VVIP1022,V1015,finished,Clothing,Equipment,Equipment classic long sleeve bright white m,26%,2017-06-01,80.5,2.0,314.0,20170674,6.0,2017.0
171960,81.0,169.0,7.5,L1104,DIRECT,finished,Clothing,Alice Olivia,Ao flower black shorts 4 yards,48%,2017-06-01,80.5,1.0,169.0,20170675,6.0,2017.0
171961,129.0,199.0,7.5,VVIP1042,V1015,finished,Clothing,Equipment,Equipment black,31%,2017-06-01,62.5,1.0,199.0,20170676,6.0,2017.0
171962,113.0,142.0,5.0,L1728,V1015,finished,Clothing,Equipment,Equipment classic long sleeve bright white,17%,2017-06-01,24.0,1.0,142.0,20170677,6.0,2017.0
171963,113.0,142.0,5.0,L1728,V1015,finished,Clothing,Equipment,Equipment Classic long sleeve nude,17%,2017-06-01,24.0,1.0,142.0,20170678,6.0,2017.0
171964,113.0,179.0,7.5,VIP1062,V1015,finished,Clothing,Equipment,Equipment pajamas keira black m,33%,2017-06-01,58.5,1.0,179.0,20170679,6.0,2017.0
171965,113.0,170.0,7.5,L1736,V1015,finished,Clothing,Equipment,Equipment classic long sleeve bright white s,29%,2017-06-01,49.5,1.0,170.0,20170680,6.0,2017.0
171966,60.0,80.0,7.5,L1230,DIRECT,finished,Clothing,Victoria Secrete,Vs multiway Nude glossy 75c,16%,2017-06-01,12.5,1.0,80.0,20170681,6.0,2017.0
171967,129.0,199.0,7.5,VIP1130,V1015,finished,Clothing,Equipment,Equipment black star s,31%,2017-06-01,62.5,1.0,199.0,20170682,6.0,2017.0
171968,113.0,179.0,7.5,VIP1030,V1015,finished,Clothing,Equipment,White keira pyjamas equipment,33%,2017-06-01,58.5,1.0,179.0,20170683,6.0,2017.0
171969,113.0,170.0,7.5,VIP1070,V1015,finished,Clothing,Equipment,Equipment Classic long sleeve nude color m,29%,2017-06-01,49.5,1.0,170.0,20170684,6.0,2017.0
171970,104.0,164.0,7.5,H1333,V1015,finished,Clothing,Equipment,Equipment classic short sleeve white xs,32%,2017-06-01,52.5,1.0,164.0,20170685,6.0,2017.0
171971,76.0,154.0,7.5,VIP1062,DIRECT,finished,Clothing,Alice Olivia,Ao blue elegant dress m=6,46%,2017-06-01,70.5,1.0,154.0,20170686,6.0,2017.0
171972,129.0,193.0,7.5,VVIP1022,V1015,finished,Clothing,Equipment,Equipment Star Shirt Black m,29%,2017-06-01,56.5,1.0,193.0,20170687,6.0,2017.0
171973,48.0,93.0,7.5,VVIP1016,DIRECT,finished,Clothing,Alice Olivia,Ao pink short sleeve top m small,40%,2017-06-01,37.5,1.0,93.0,20170688,6.0,2017.0
171974,119.0,221.0,7.5,VVIP1016,DIRECT,finished,Clothing,Alice Olivia,Ao dark blue hanging neck dress size2,43%,2017-06-01,94.5,1.0,221.0,20170689,6.0,2017.0
171975,60.0,76.0,7.5,VVIP1016,DIRECT,finished,Clothing,Victoria Secrete,Vs cotton pajamas short sleeve pink s,11%,2017-06-01,8.5,1.0,76.0,20170690,6.0,2017.0
171978,67.0,127.0,7.5,H1327,DIRECT,finished,Clothing,Alice Olivia,Ao black jumpsuit size 2,41%,2017-06-01,52.5,1.0,127.0,20170693,6.0,2017.0
171979,176.0,220.0,15.0,H1274,DIRECT,finished,Lifestyle,Independent Designer,Drunk elephant light bottle and red bottle,13%,2017-06-01,29.0,1.0,220.0,20170694,6.0,2017.0
171980,67.0,127.0,7.5,H1016,DIRECT,finished,Clothing,Alice Olivia,Ao ostrich sleeveless skirt 6,41%,2017-06-01,52.5,1.0,127.0,20170695,6.0,2017.0
171982,97.0,179.0,15.0,VIP1093,DIRECT,finished,Clothing,Alice Olivia,Ao black and white lace midi dress 2,37%,2017-06-01,67.0,1.0,179.0,20170697,6.0,2017.0
171984,67.0,127.0,7.5,VIP1119,DIRECT,finished,Clothing,Alice Olivia,Ao black jumpsuit 8,41%,2017-06-01,52.5,1.0,127.0,20170699,6.0,2017.0
171985,113.0,179.0,7.5,VIP1119,V1015,finished,Clothing,Equipment,Equipment pajamas keira black l,33%,2017-06-01,58.5,1.0,179.0,201706100,6.0,2017.0
171986,247.0,388.0,22.5,VVIP1028,DIRECT,finished,Shoes,Stuart Weitzman,Sw nearlynnude white leather crystal root 36=5.5,31%,2017-06-01,118.5,1.0,388.0,201706101,6.0,2017.0
171987,89.0,114.0,7.5,DL1020,DIRECT,finished,Accessories,Rayban,Rayban pink white sunglasses,15%,2017-06-01,17.5,1.0,114.0,201706102,6.0,2017.0
171988,69.0,140.0,15.0,H1003,DIRECT,finished,Clothing,Alice Olivia,Ao lace skirt orange 0,40%,2017-06-01,56.0,1.0,140.0,201706103,6.0,2017.0
171989,107.0,183.0,15.0,L1433,DIRECT,finished,Clothing,Alice Olivia,Ao shirt skirt lace red xs=0,33%,2017-06-01,61.0,1.0,183.0,201706104,6.0,2017.0
171990,168.0,211.0,15.0,VVIP1038,DIRECT,finished,Clothing,Tory Burch,Tb white long sleeve green collar s,13%,2017-06-01,28.0,1.0,211.0,201706105,6.0,2017.0
171991,50.0,71.0,7.5,H1327,DIRECT,finished,Accessories,Swarovski,Swa double ring necklace,19%,2017-06-01,13.5,1.0,71.0,201706106,6.0,2017.0
171992,75.0,169.0,7.5,H1133,DIRECT,finished,Accessories,Swarovski,Swa edify set,51%,2017-06-01,86.5,1.0,169.0,201706107,6.0,2017.0
