Stock ID,Order Priority,Cost of Goods,Unit Price,Shipping Cost,Customer ID,Customer Name,Vendor,Order Status (Backorder?),Product Category,Product Sub-Category / Brand,Product Container,Product_Name_EN,Product Base Margin,Region,State or Province,City,Postal Code,Order Date,Ship Date,Profit,Quantity ordered new,Sales,Order ID
171959,,125,207,7.5,L1765,,V1015,finished,Clothing,Equipment,,Equipment Shirt Skirt Black,36%,,,,,6/17/2017,,74.5,1,207,20170640
171927,,89,150,7.5,H1279,,DIRECT,finished,Accessories,Rayban,,Rayban black base size 58 polarized,36%,,,,,6/17/2017,,53.5,1,150,20170641
171932,,129,193,7.5,L1266,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt Black,29%,,,,,6/17/2017,,56.5,1,193,20170642
171926,,129,193,7.5,L1266,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt White,29%,,,,,6/17/2017,,56.5,1,193,20170643
171928,,129,193,7.5,H1197,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt Blue Grey,29%,,,,,6/17/2017,,56.5,1,193,20170644
171931,,35,79,7.5,VIP1082,,DIRECT,finished,Clothing,Jcrew,,Jcrew Cherry Skirt M,46%,,,,,6/17/2017,,36.5,1,79,20170645
171926,,129,199,7.5,VVIP1038,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt White,31%,,,,,6/17/2017,,62.5,1,199,20170646
171933,,85,126,7.5,VIP1082,,DIRECT,finished,Clothing,Ted Baker,,Ted baker silk shirt Small 1,27%,,,,,6/17/2017,,33.5,1,126,20170647
171934,,85,126,7.5,L1279,,DIRECT,finished,Clothing,Ted Baker,,Ted baker silk shirt 3,27%,,,,,6/17/2017,,33.5,1,126,20170648
171935,,113,170,7.5,VIP1142,,V1015,finished,Clothing,Equipment,,Equipment no pocket v neck long sleeve shirt nude xs,29%,,,,,6/17/2017,,49.5,1,170,20170649
171936,,223.2,126,0,H1320,,DIRECT,Backorder,Clothing,Ted Baker,,Ted baker silk shirt m=2,,,,,,6/17/2017,,0,0,0,20170650
171958,,116,199,7.5,VVIP1022,,V1015,finished,Clothing,Equipment,,Equipment shirt skirt short sleeve black m,38%,,,,,6/17/2017,,75.5,1,199,20170651
171938,,286,343,7.5,DL1016,,DIRECT,finished,Accessories,Redline,,Redline platinum red rope 15.5,14%,,,,,6/17/2017,,49.5,1,343,20170652
171946,,38,56,3.8,DL1007,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cross bralette black l,25%,,,,,6/17/2017,,14.3,1,56,20170653
171945,,13,26,3.8,DL1007,,DIRECT,finished,Clothing,Victoria Secrete,,Vs black matching underwear l,36%,,,,,6/17/2017,,9.3,1,26,20170654
171947,,27,56,3.8,DL1007,,DIRECT,finished,Clothing,Victoria Secrete,,Vs lounge bra black l,45%,,,,,6/17/2017,,25.3,1,56,20170655
171944,,44,86,3.8,DL1007,,DIRECT,finished,Clothing,Victoria Secrete,,Vs sleep bra mint green l+ sleeping shorts l,44%,,,,,6/17/2017,,38.3,1,86,20170656
171939,,38,56,3,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cross braverette green l,27%,,,,,6/17/2017,,15,1,56,20170657
171940,,13,21,3,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs matching underwear green s,24%,,,,,6/17/2017,,5,1,21,20170658
171941,,26,47,3,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cheecky lace panties dark blue nude one each s,38%,,,,,6/17/2017,,18,1,47,20170659
171942,,23,36,3,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Boxer Briefs Dark Blue Light Purple One Each,28%,,,,,6/17/2017,,10,1,36,20170660
171943,,14,40,3,DL1006,,DIRECT,finished,Clothing,Victoria Secrete,,Vs smock scallop dark blue l,58%,,,,,6/17/2017,,23,1,40,20170661
171948,,283,369,22.5,L1357,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw loafer black patent leather 6.5,17%,,,,,6/17/2017,,63.5,1,369,20170662
171949,,268,342,15,H1074,,DIRECT,finished,Clothing,Victoria Secrete,,"VS pink deep v big buy s, white new poster models a coat 36b shorts m, white triangle bralete m, dark blue tube top m, white tube top m, triangle strap braverette black red one each m",17%,,,,,6/17/2017,,59,1,342,20170663
171923,,129,193,7.5,H1237,,V1015,finished,Clothing,Equipment,,Equipment Star Black m 170/130,29%,,,,,6/17/2017,,56.5,1,193,20170664
171937,,104,164,7.5,H1237,,V1015,finished,Clothing,Equipment,,Equipment classic short sleeve white m,32%,,,,,6/17/2017,,52.5,1,164,20170665
171951,,81,183,15,VIP1139,,DIRECT,finished,Clothing,Alice Olivia,,Ao stripes jumpsuit size small=4,48%,,,,,6/17/2017,,87,1,183,20170666
171952,,64,141,7.5,L1017,,DIRECT,finished,Clothing,Alice Olivia,,Ao pale pink pleated top s,49%,,,,,6/17/2017,,69.5,1,141,20170667
171953,,102,207,7.5,VVIP1044,,DIRECT,finished,Clothing,Alice Olivia,,Ao black and white sleeveless dress 0,47%,,,,,6/17/2017,,97.5,1,207,20170668
171954,,102,193,7.5,VVIP1044,,DIRECT,finished,Clothing,Alice Olivia,,Ao light champagne dress without sleeves 2,43%,,,,,6/17/2017,,83.5,1,193,20170669
171955,,164.1,193,0,VVIP1044,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao Black Wavy Dress xs,,,,,,6/17/2017,,0,0,0,20170670
171950,,113,170,7.5,L1514,,V1015,finished,Clothing,Equipment,,Equipment Classic Long Sleeve White xs,29%,,,,,6/17/2017,,49.5,1,170,20170671
171950,,113,170,7.5,H1159,,V1015,finished,Clothing,Equipment,,Equipment Classic Long Sleeve White xs,29%,,,,,6/17/2017,,49.5,1,170,20170672
171956,,113,156,7.5,FF1025,,V1015,finished,Clothing,Equipment,,Equipment Classic Long Sleeve Nude xxs,23%,,,,,6/17/2017,,35.5,1,156,20170673
171957,,113,157,7.5,VVIP1022,,V1015,finished,Clothing,Equipment,,Equipment classic long sleeve bright white m,26%,,,,,6/17/2017,,80.5,2,314,20170674
171960,,81,169,7.5,L1104,,DIRECT,finished,Clothing,Alice Olivia,,Ao flower black shorts 4 yards,48%,,,,,6/17/2017,,80.5,1,169,20170675
171961,,129,199,7.5,VVIP1042,,V1015,finished,Clothing,Equipment,,Equipment black,31%,,,,,6/17/2017,,62.5,1,199,20170676
171962,,113,142,5,L1728,,V1015,finished,Clothing,Equipment,,Equipment classic long sleeve bright white,17%,,,,,6/17/2017,,24,1,142,20170677
171963,,113,142,5,L1728,,V1015,finished,Clothing,Equipment,,Equipment Classic long sleeve nude,17%,,,,,6/17/2017,,24,1,142,20170678
171964,,113,179,7.5,VIP1062,,V1015,finished,Clothing,Equipment,,Equipment pajamas keira black m,33%,,,,,6/17/2017,,58.5,1,179,20170679
171965,,113,170,7.5,L1736,,V1015,finished,Clothing,Equipment,,Equipment classic long sleeve bright white s,29%,,,,,6/17/2017,,49.5,1,170,20170680
171966,,60,80,7.5,L1230,,DIRECT,finished,Clothing,Victoria Secrete,,Vs multiway Nude glossy 75c,16%,,,,,6/17/2017,,12.5,1,80,20170681
171967,,129,199,7.5,VIP1130,,V1015,finished,Clothing,Equipment,,Equipment black star s,31%,,,,,6/17/2017,,62.5,1,199,20170682
171968,,113,179,7.5,VIP1030,,V1015,finished,Clothing,Equipment,,White keira pyjamas equipment,33%,,,,,6/17/2017,,58.5,1,179,20170683
171969,,113,170,7.5,VIP1070,,V1015,finished,Clothing,Equipment,,Equipment Classic long sleeve nude color m,29%,,,,,6/17/2017,,49.5,1,170,20170684
171970,,104,164,7.5,H1333,,V1015,finished,Clothing,Equipment,,Equipment classic short sleeve white xs,32%,,,,,6/17/2017,,52.5,1,164,20170685
171971,,76,154,7.5,VIP1062,,DIRECT,finished,Clothing,Alice Olivia,,Ao blue elegant dress m=6,46%,,,,,6/17/2017,,70.5,1,154,20170686
171972,,129,193,7.5,VVIP1022,,V1015,finished,Clothing,Equipment,,Equipment Star Shirt Black m,29%,,,,,6/17/2017,,56.5,1,193,20170687
171973,,48,93,7.5,VVIP1016,,DIRECT,finished,Clothing,Alice Olivia,,Ao pink short sleeve top m small,40%,,,,,6/17/2017,,37.5,1,93,20170688
171974,,119,221,7.5,VVIP1016,,DIRECT,finished,Clothing,Alice Olivia,,Ao dark blue hanging neck dress size2,43%,,,,,6/17/2017,,94.5,1,221,20170689
171975,,60,76,7.5,VVIP1016,,DIRECT,finished,Clothing,Victoria Secrete,,Vs cotton pajamas short sleeve pink s,11%,,,,,6/17/2017,,8.5,1,76,20170690
171976,,130.9,154,0,VVIP1044,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao lace short sleeve romper xs or size0,,,,,,6/17/2017,,0,0,0,20170691
171978,,67,127,7.5,H1327,,DIRECT,finished,Clothing,Alice Olivia,,Ao black jumpsuit size 2,41%,,,,,6/17/2017,,52.5,1,127,20170693
171979,,176,220,15,H1274,,DIRECT,finished,Lifestyle,Independent Designer,,Drunk elephant light bottle and red bottle,13%,,,,,6/17/2017,,29,1,220,20170694
171980,,67,127,7.5,H1016,,DIRECT,finished,Clothing,Alice Olivia,,Ao ostrich sleeveless skirt 6,41%,,,,,6/17/2017,,52.5,1,127,20170695
171981,,94.4,111,0,L1045,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao ostrich skirt size 2,,,,,,6/17/2017,,0,0,0,20170696
171982,,97,179,15,VIP1093,,DIRECT,finished,Clothing,Alice Olivia,,Ao black and white lace midi dress 2,37%,,,,,6/17/2017,,67,1,179,20170697
171983,,130.9,154,0,H1018,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao lace short sleeve romper xs or 0,,,,,,6/17/2017,,0,0,0,20170698
171984,,67,127,7.5,VIP1119,,DIRECT,finished,Clothing,Alice Olivia,,Ao black jumpsuit 8,41%,,,,,6/17/2017,,52.5,1,127,20170699
171985,,113,179,7.5,VIP1119,,V1015,finished,Clothing,Equipment,,Equipment pajamas keira black l,33%,,,,,6/17/2017,,58.5,1,179,201706100
171986,,247,388,22.5,VVIP1028,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw nearlynnude white leather crystal root 36=5.5,31%,,,,,6/17/2017,,118.5,1,388,201706101
171987,,89,114,7.5,DL1020,,DIRECT,finished,Accessories,Rayban,,Rayban pink white sunglasses,15%,,,,,6/17/2017,,17.5,1,114,201706102
171988,,69,140,15,H1003,,DIRECT,finished,Clothing,Alice Olivia,,Ao lace skirt orange 0,40%,,,,,6/17/2017,,56,1,140,201706103
171989,,107,183,15,L1433,,DIRECT,finished,Clothing,Alice Olivia,,Ao shirt skirt lace red xs=0,33%,,,,,6/17/2017,,61,1,183,201706104
171990,,168,211,15,VVIP1038,,DIRECT,finished,Clothing,Tory Burch,,Tb white long sleeve green collar s,13%,,,,,6/17/2017,,28,1,211,201706105
171991,,50,71,7.5,H1327,,DIRECT,finished,Accessories,Swarovski,,Swa double ring necklace,19%,,,,,6/17/2017,,13.5,1,71,201706106
171992,,75,169,7.5,H1133,,DIRECT,finished,Accessories,Swarovski,,Swa edify set,51%,,,,,6/17/2017,,86.5,1,169,201706107
171993,,45,71,7.5,L1614,,DIRECT,finished,Accessories,Swarovski,,Swa 3 small 8 necklaces,26%,,,,,6/17/2017,,18.5,1,71,201706108
171994,,80,100,5,H1182,,DIRECT,finished,Accessories,Swarovski,,Swa sweater chain necklace,15%,,,,,6/17/2017,,15,1,100,201706109
171995,,75,169,7.5,H1182,,DIRECT,finished,Accessories,Swarovski,,Swa edify package,51%,,,,,6/17/2017,,86.5,1,169,201706110
171996,,40,70,7.5,VIP1017,,DIRECT,finished,Accessories,Swarovski,,Swa little monkey,32%,,,,,6/17/2017,,22.5,1,70,201706111
171997,,109,157,15,L1110,,DIRECT,finished,Handbag,Zac Posen,,Zac posen pink packet,21%,,,,,6/17/2017,,33,1,157,201706112
171998,,15,28,7.5,L1540,,DIRECT,finished,Clothing,Levis,,Levis grey t s,20%,,,,,6/17/2017,,5.5,1,28,201706113
171999,,89,95,5,L1724,,DIRECT,finished,Accessories,Rayban,,Rayban blue mirror gold frame,1%,,,,,6/17/2017,,1,1,95,201706114
172006,,128,250,7.5,DL1005,,DIRECT,finished,Clothing,Alice Olivia,,Ao lace embroidery flower sleeveless a word skirt 4,46%,,,,,6/17/2017,,114.5,1,250,201706121
172007,,190.4,224,0,DL1005,,DIRECT,Backorder,Clothing,Alice Olivia,,AO Lace Sleeveless Dress 4,,,,,,6/17/2017,,0,0,0,201706122
172008,,92,170,7.5,DL1005,,DIRECT,finished,Clothing,Alice Olivia,,Ao Lace Long Sleeve Shirt Dress Red 6,41%,,,,,6/17/2017,,70.5,1,170,201706123
172009,,153,193,15,L1540,,DIRECT,finished,Handbag,Zac Posen,,Zac posen yellow three-dimensional flower packet,13%,,,,,6/17/2017,,25,1,193,201706124
172012,,29,56,7.5,L1244,,DIRECT,finished,Clothing,Victoria Secrete,,Vs Comfort Bra Gray 75a=S,35%,,,,,6/17/2017,,19.5,1,56,201706127
172013,,186,214,5,VVIP1044,,V1008,finished,Clothing,Sandro,,Sandro light blue shirt stars bow collar 1,11%,,,,,6/17/2017,,23,1,214,201706128
172014,,229,271,5,VVIP1022,,V1008,finished,Clothing,Sandro,,Sandro long sleeved star dress 2,14%,,,,,6/17/2017,,37,1,271,201706129
172015,,229,271,5,L1596,,V1008,finished,Clothing,Sandro,,Sandro long sleeved star dress 1,14%,,,,,6/17/2017,,37,1,271,201706130
172016,,186,214,5,VVIP1038,,V1008,finished,Clothing,Sandro,,Sandro light blue shirt stars bow collar 2,11%,,,,,6/17/2017,,23,1,214,201706131
172017,,318,400,30,H1341,,V1011,finished,Shoes,Stuart Weitzman,,Sw nearnude black 37=6.5,13%,,,,,6/17/2017,,52,1,400,201706132
172018,,243,300,5,L1098,,V1008,finished,Clothing,Self Portrait,,Sp black lace dress uk10,17%,,,,,6/17/2017,,52,1,300,201706133
172019,,318,358,15,DL5002,,V1011,finished,Shoes,Stuart Weitzman,,SW nearnude black 5.5,7%,,,,,6/17/2017,,25,1,358,201706134
172020,,64,127,15,L1499,,DIRECT,finished,Clothing,Alice Olivia,,Ao Siamese trousers black 0,38%,,,,,6/17/2017,,48,1,127,201706135
172021,,108,127,0,H1007,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao Siamese Trousers Black 8 OR 6,,,,,,6/17/2017,,0,0,0,201706136
172022,,62,127,7.5,H1100,,DIRECT,finished,Clothing,Alice Olivia,,AO red strap dress 6=s,45%,,,,,6/17/2017,,57.5,1,127,201706137
172024,,64,114,7.5,FF1026,,DIRECT,finished,Clothing,Alice Olivia,,Ao piece pants black 2,37%,,,,,6/17/2017,,42.5,1,114,201706140
172025,,62,114,7.5,FF1026,,DIRECT,finished,Clothing,Alice Olivia,,Ao red strap dress 2=xs,39%,,,,,6/17/2017,,44.5,1,114,201706141
172026,,229,264,5,VVIP1023,,V1008,finished,Clothing,Sandro,,Sandro long sleeved star dress 1,11%,,,,,6/17/2017,,30,1,264,201706142
172027,,64,127,7.5,H1169,,DIRECT,finished,Clothing,Alice Olivia,,Ao piece pants black 8,44%,,,,,6/17/2017,,55.5,1,127,201706143
172028,,81,180,7.5,H1169,,DIRECT,finished,Clothing,Alice Olivia,,AO striped trousers 8,51%,,,,,6/17/2017,,91.5,1,180,201706144
172029,,64,84,5,L1722,,V1012,finished,Accessories,Swarovski,,Swa bear,18%,,,,,6/17/2017,,15,1,84,201706145
172030,,241,279,15,VIP1142,,DIRECT,finished,Shoes,Stuart Weitzman,,SW tip loafer leather black 6,8%,,,,,6/17/2017,,23,1,279,201706146
172031,,241,279,15,L1757,,DIRECT,finished,Shoes,Stuart Weitzman,,Sw pointed loafer leather black 9,8%,,,,,6/17/2017,,23,1,279,201706147
172032,,64,84,5,VIP1114,,V1012,finished,Accessories,Swarovski,,Swa bear,18%,,,,,6/17/2017,,15,1,84,201706148
172033,,109,119,5,L1733,,V1012,finished,Lifestyle,Luna,,Luna mini2 black,4%,,,,,6/17/2017,,5,1,119,201706149
172034,,64,127,15,VIP1001,,DIRECT,finished,Clothing,Alice Olivia,,Ao piece pants black 2,38%,,,,,6/17/2017,,48,1,127,201706150
172035,,77,100,5,VVIP1008,,V1012,finished,Accessories,Swarovski,,SWA Black Swan Earrings,18%,,,,,6/17/2017,,18,1,100,201706151
172036,,229,279,5,VIP1043,,V1008,finished,Clothing,Self Portrait,,Sp light blue lace skirt uk6,16%,,,,,6/17/2017,,45,1,279,201706152
172037,,243,300,5,VVIP1038,,V1008,finished,Clothing,Self Portrait,,Sp black lace dress uk10,17%,,,,,6/17/2017,,52,1,300,201706153
172038,,62,127,4.5,VVIP1044,,DIRECT,finished,Clothing,Alice Olivia,,Ao red strap dress xs,48%,,,,,6/17/2017,,60.5,1,127,201706154
172039,,64,116,4.5,VVIP1044,,DIRECT,finished,Clothing,Alice Olivia,,Ao Siamese trousers black 0,41%,,,,,6/17/2017,,47.5,1,116,201706155
172040,,115.6,136,0,VVIP1044,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao black sleeveless skirt 0,,,,,,6/17/2017,,0,0,0,201706156
172043,,132,199,7.5,VVIP1043,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine nidia long shirt 38,30%,,,,,6/17/2017,,59.5,1,199,201706159
172044,,64,136,7.5,VVIP1043,,DIRECT,finished,Clothing,Alice Olivia,,Ao black sleeveless skirt s,47%,,,,,6/17/2017,,64.5,1,136,201706160
172045,,132,199,7.5,VIP1067,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine nidia long shirt 40,30%,,,,,6/17/2017,,59.5,1,199,201706161
172046,,150,226,5,VVIP1009,,V1012,finished,Accessories,Bvlgari,,Bulgari Necklace,31%,,,,,6/17/2017,,71,1,226,201706162
172046,,150,226,5,H1155,,V1012,finished,Accessories,Bvlgari,,Bulgari Necklace,31%,,,,,6/17/2017,,71,1,226,201706163
172046,,150,226,5,H1174,,V1012,finished,Accessories,Bvlgari,,Bulgari Necklace,31%,,,,,6/17/2017,,71,1,226,201706164
172047,,300,451,5,VVIP1042,,V1012,finished,Accessories,Bvlgari,,Bulgari necklace 2 pieces,32%,,,,,6/17/2017,,146,1,451,201706165
172048,,150,226,5,H1228,,V1012,finished,Accessories,Bvlgari,,Bulgari Necklace,31%,,,,,6/17/2017,,71,1,226,201706166
172048,,150,226,5,H1214,,V1012,finished,Accessories,Bvlgari,,Bulgari Necklace,31%,,,,,6/17/2017,,71,1,226,201706167
172049,,164,207,7.5,VIP1048,,DIRECT,finished,Clothing,Ann Fontaine,,Anne fontaine open shirt white 40,17%,,,,,6/17/2017,,35.5,1,207,201706168
172050,,318,386,22.5,DL1005,,V1011,finished,Shoes,Stuart Weitzman,,Sw nearnude Black suede 37=6.5,12%,,,,,6/17/2017,,45.5,1,386,201706169
172051,,157,214,5,H1131,,V1008,finished,Clothing,Sandro,,Sandro black 7 point sleeve dress 2,24%,,,,,6/17/2017,,52,1,214,201706170
172052,,157,214,0,VVIP1022,,V1008,Backorder,Clothing,Sandro,,Sandro black 7 point sleeve dress 3,,,,,,6/17/2017,,0,0,0,201706171
172053,,150,226,5,VVIP1022,,V1012,finished,Accessories,Bvlgari,,Bulgari Necklace,31%,,,,,6/17/2017,,71,1,226,201706172
172054,,76.5,90,7.5,L1716,,V1015,finished,Clothing,One Teaspoon,,One teaspoon denim skirt black grey 26,7%,,,,,6/17/2017,,6,1,90,201706173
172055,,76.5,90,7.5,L1716,,V1015,finished,Clothing,One Teaspoon,,One teaspoon short front long shorts black grey 26,7%,,,,,6/17/2017,,6,1,90,201706174
172056,,71.4,84,7.5,L1104,,V1015,finished,Clothing,One Teaspoon,,One teaspoon white denim shorts 26,6%,,,,,6/17/2017,,5.1,1,84,201706175
172057,,120,141,7.5,H1270,,V1015,finished,Clothing,Paul Smith,,Zhao Liying same paragraph shirt s,10%,,,,,6/17/2017,,13.5,1,141,201706176
172058,,150,226,5,VVIP1043,,V1012,finished,Accessories,Bvlgari,,Bulgari Necklace,31%,,,,,6/17/2017,,71,1,226,201706177
172060,,101.6,127,7.5,VIP1062,,DIRECT,finished,Clothing,Alice Olivia,,Ao ostrich skirt 6,14%,,,,,6/17/2017,,17.9,1,127,201706179
172061,,76.5,90,7.5,VIP1093,,V1015,finished,Clothing,One Teaspoon,,One teaspoon short front long shorts black grey 26,7%,,,,,6/17/2017,,6,1,90,201706180
172062,,71.4,84,7.5,VVIP1018,,V1015,finished,Clothing,One Teaspoon,,One teaspoon light blue jeans back slightly longer 29,6%,,,,,6/17/2017,,5.1,1,84,201706181
172063,,68,80,7.5,H1074,,V1015,finished,Clothing,One Teaspoon,,One teaspoon no2 gray black shorts 28,6%,,,,,6/17/2017,,4.5,1,80,201706182
172064,,192,240,15,H1007,,DIRECT,finished,Clothing,Alice Olivia,,AO Lace Sleeveless Dress 8,14%,,,,,6/17/2017,,33,1,240,201706183
172065,,300,443,5,VIP1094,,V1012,finished,Accessories,Bvlgari,,Bulgari necklace 2 pieces,31%,,,,,6/17/2017,,138,1,443,201706184
172066,,71.4,84,7.5,H1288,,V1015,finished,Clothing,One Teaspoon,,one teaspoon bonita  28,6%,,,,,6/17/2017,,5.1,1,84,201706185
172067,,186,207,5,VIP1105,,V1008,finished,Clothing,Sandro,,Sandro black 7 point sleeve dress 2,8%,,,,,6/17/2017,,16,1,207,201706186
172068,,13,34,7.5,L1343,,DIRECT,finished,Accessories,Coach,,Coach clip blue with heart,40%,,,,,6/17/2017,,13.5,1,34,201706187
172069,,104,170,22.5,L1373,,DIRECT,finished,Handbag,Coach,,Coach killer package small white,26%,,,,,6/17/2017,,43.5,1,170,201706188
172070,,13,30,7.5,L1373,,DIRECT,finished,Accessories,Coach,,Coach clip black with red hearts,32%,,,,,6/17/2017,,9.5,1,30,201706189
172071,,122,194,22.5,L1546,,DIRECT,finished,Handbag,Coach,,Coach killer bag large brown,26%,,,,,6/17/2017,,49.5,1,194,201706190
172072,,21,40,7.5,H1012,,DIRECT,finished,Handbag,Coach,,Coach round zipper coin purse red to be packed,29%,,,,,6/17/2017,,11.5,1,40,201706191
172073,,13,34,7.5,L1761,,DIRECT,finished,Accessories,Coach,,Coach card holder dark blue black,40%,,,,,6/17/2017,,13.5,1,34,201706192
172074,,104,160,22.5,H1147,,DIRECT,finished,Handbag,Coach,,Coach killer package small white,21%,,,,,6/17/2017,,33.5,1,160,201706193
172075,,115.6,136,0,H1153,,DIRECT,Backorder,Clothing,Alice Olivia,,Ao white short-sleeved dress 2,,,,,,6/17/2017,,0,0,0,201706200
172076,,159.2,199,7.5,H1153,,DIRECT,finished,Clothing,Alice Olivia,,Ao white short sleeve lace dress 2,16%,,,,,6/17/2017,,32.3,1,199,201706201
172077,,21,39,3.8,VIP1142,,DIRECT,finished,Accessories,Coach,,Coach card bag dark blue black,37%,,,,,6/17/2017,,14.3,1,39,201706202
172078,,21,39,3.8,VIP1142,,DIRECT,finished,Accessories,Coach,,Coach card bag red,37%,,,,,6/17/2017,,14.3,1,39,201706203
172079,,122,236,22.5,L1349,,DIRECT,finished,Handbag,Coach,,Coach Leehom Wang Men's Bag Dark Blue Black,39%,,,,,6/17/2017,,91.5,1,236,201706204
172080,,42.4,53,5,H1326,,V1012,finished,Cosmetic,Morroccan,,Moroccan oil care,11%,,,,,6/17/2017,,5.6,1,53,201706205
172081,,320,400,0,VVIP1036,,DIRECT,Backorder,Shoes,Stuart Weitzman,,Sw nearnude crystal with nude pink 6,,,,,,6/17/2017,,0,0,0,201706206
172082,,85,146,22.5,H1029,,DIRECT,finished,Handbag,Rebecca Minkoff,,Rmk love oblique pink,26%,,,,,6/17/2017,,38.5,1,146,201706207
172083,,243,300,5,L1080,,V1008,finished,Clothing,Self Portrait,,Sp black lace dress uk10,17%,,,,,6/17/2017,,52,1,300,201706208
172084,,40,50,5,L1631,,V1012,finished,Accessories,Tai,,Smiley necklace,10%,,,,,6/17/2017,,5,1,50,201706209
172085,,150,226,5,L1631,,V1012,finished,Accessories,Bvlgari,,Bulgari Necklace,31%,,,,,6/17/2017,,71,1,226,201706210
172086,,136,200,15,L1622,,DIRECT,finished,Handbag,Marc Jacobs,,Mj recruit Crossbody green,25%,,,,,6/17/2017,,49,1,200,201706211
172087,,320,400,22.5,VVIP1004,,V1011,finished,Shoes,Stuart Weitzman,,Nearlynude patent leather nude 36=5.5,14%,,,,,6/17/2017,,57.5,1,400,201706212
172088,,24,30,5,FF1026,,DIRECT,finished,Cosmetic,Earth Mama,,earth mama angel baby lotion and sunscreen,3%,,,,,6/17/2017,,1,1,30,201706213
172089,,168,210,5,FF1026,,DIRECT,finished,Lifestyle,Philip,,Philips Electric Toothbrush Head White,18%,,,,,6/17/2017,,37,1,210,201706214
172090,,193.8,228,0,L1614,,DIRECT,Backorder,Clothing,Boss,,Boss asymmetrical jacket white xl=12,,,,,,6/17/2017,,0,0,0,201706215
172091,,186,214,5,VVIP1038,,V1008,finished,Clothing,Sandro,,Sandro green top 2,11%,,,,,6/17/2017,,23,1,214,201706216
172092,,176.8,221,0,H1279,,DIRECT,Backorder,Clothing,Tadashi,,tadashi flared lace dress 6,,,,,,6/17/2017,,0,0,0,201706217
172093,,243,293,5,H1279,,V1008,finished,Clothing,Self Portrait,,Sp black lace skirt 10,15%,,,,,6/17/2017,,45,1,293,201706218
172094,,160,200,0,L1057,,DIRECT,Backorder,Clothing,Tadashi,,tadashi dress dress,,,,,,6/17/2017,,0,0,0,201706219
172096,,102,165,15,VIP1142,,DIRECT,finished,Clothing,Theory,,Theory harstdale crop trousers black 0,29%,,,,,6/17/2017,,48,1,165,201706221
172097,,84.2,99,0,VIP1142,,DIRECT,Backorder,Clothing,Michael Kors,,Mk striped strapless shirt dress 0,,,,,,6/17/2017,,0,0,0,201706222
172098,,102,165,7.5,VIP1030,,DIRECT,finished,Clothing,Alice Olivia,,Ao slip dress color 2 bought 4 received try it,34%,,,,,6/17/2017,,55.5,1,165,201706223
172099,,76.5,90,7.5,VVIP1043,,V1015,finished,Clothing,One Teaspoon,,One teaspoon juliettes ass on stars black 28,7%,,,,,6/17/2017,,6,1,90,201706224
172100,,129,200,15,H1293,,DIRECT,finished,Clothing,Theory,,Theory Blue Grey Lace Skirt 4,28%,,,,,6/17/2017,,56,1,200,201706225
172101,,123,198,15,VIP1070,,DIRECT,finished,Clothing,Alice Olivia,,Ao white suit m,30%,,,,,6/17/2017,,60,1,198,201706226
172102,,132,207,15,L1279,,DIRECT,finished,Clothing,Theory,,Theory open front suit white 8 bought 6 try it,29%,,,,,6/17/2017,,60,1,207,201706227
172103,,168,210,0,L1727,,DIRECT,Backorder,Clothing,Theory,,Theory long suit black 0,20%,,,,,6/17/2017,,42,1,210,201706228
172104,,167,262,15,H1018,,DIRECT,finished,Clothing,Elizabeth James,,Elizabeth james hattie dress pale pink minimum number 0,31%,,,,,6/17/2017,,80,1,262,201706229
172105,,326,397,5,L1057,,V1008,finished,Shoes,Jimmy Choo,,Jimmy choo Star Flats 345 Large half size,17%,,,,,6/17/2017,,66,1,397,201706230
172106,,147,225,15,VVIP1044,,DIRECT,finished,Clothing,Theory,,Theory shirt skirt white minimal number,28%,,,,,6/17/2017,,63,1,225,201706231
172107,,40,50,7.5,FF1028,,DIRECT,finished,Cosmetic,Givenchy,,Givenchy prisme libre mat finish loose powder 1 color or 5 color,5%,,,,,6/17/2017,,2.5,1,50,201706232
172108,,45,94,7.5,L1598,,DIRECT,finished,Clothing,Aqua,,Aqua short sleeve black dress s,44%,,,,,6/17/2017,,41.5,1,94,201706233
172109,,45,97,7.5,VIP1062,,DIRECT,finished,Clothing,Aqua,,Aqua sleeveless lace skirt pink s,46%,,,,,6/17/2017,,44.5,1,97,201706234
